st_gene_id	gene_id	gene_symbol	fpkm_A11A	fpkm_A12A	fpkm_A13A	fpkm_A15A	fpkm_A16A	fpkm_A17A	fpkm_A18A	fpkm_A19A	fpkm_A1A	fpkm_A20A	fpkm_A2A	fpkm_A3A	fpkm_A4A	fpkm_A5A	fpkm_A6A	fpkm_A7A	fpkm_A9A	fpkm_B10A	fpkm_B12A	fpkm_B13A	fpkm_B14A	fpkm_B15A	fpkm_B16A	fpkm_B18A	fpkm_B19A	fpkm_B1A	fpkm_B20A	fpkm_B3A	fpkm_B4A	fpkm_B5A	fpkm_B6A	fpkm_B7A
57057	57057	TBX20	1.04	0.58	1.25	1.38	3.71	0.63	1.26	2.63	0.28	3	0.21	0.13	0.06	0.1	0.44	0.74	0.04	0.34	0.11	1.4	1.21	0.49	0.26	0.42	0.34	0.05	0.31	0.04	0.01	0.6	0.05	0.03
1953	1953	MEGF6	0.51	0.62	0.38	0.28	0.35	0.5	0.26	0.28	0.3	0.43	0.4	0.53	0.48	0.67	0.12	0.88	0.81	0.15	0.74	0.65	0.84	0.14	1.47	0.48	0.28	0.34	0.49	0.08	0.59	0.37	0.08	0.08
84261	84261	FBXW9	3.76	5.64	5.13	4.54	4.56	4.43	4.16	3.6	5.4	4.91	5.28	5.47	5.52	5.09	7.07	6.13	4.12	5.45	6.03	3.74	2.53	6.07	4.63	5.76	4.69	4.6	4.43	6.22	4.33	4.81	5.34	6.36
106865373	106865373	GET1-SH3BGR	2.99	3.31	7.41	0.53	2.72	0	1.43	2.19	5.65	5.07	0	6.82	0.51	0	3.11	0.51	3.31	16.22	0.45	8.8	5.13	12.91	11.13	2.34	3.75	3.6	6.09	2.76	3.41	10.39	17.64	9.62
23174	23174	ZCCHC14	13.45	16.55	6.74	11.47	9.91	13.25	12.21	15.16	6.87	14.05	13.21	13.76	9.19	11.22	4.58	12.38	11.27	13.02	13.38	10.24	12.41	7.5	10.18	9.51	9.1	13.89	12.61	7.49	11.94	11.12	4.78	6.71
50853	50853	VILL	3.42	1.45	4.49	3.29	1.92	6.8	5.51	5.26	3.99	2.66	3.72	1.54	1.26	0.79	6.29	4.95	2.95	0.22	2.29	2.76	0.69	0.4	3.3	3.99	0.5	1.39	0.86	2.26	0.66	3.08	0.02	0.31
57551	57551	TAOK1	9.51	10.45	10.17	9.96	10.67	7.08	8.13	10.46	8.78	8.92	9.28	8.36	7.7	7.62	5.81	7.97	8.68	15.34	11.82	12.56	17.2	12.65	12.95	12.23	13.41	15.34	16.74	10.26	12.33	15.28	7.03	10.2
prediction scores &gt; 80 (high confidence targets).	"ARHGAP35_TARGET_GENES///Genes containing one or more binding sites for UniProt:Q9NRY4 (ARHGAP35) in their promoter regions (TSS -1000,+100 bp) as identified by GTRD version 20.06 ChIP-seq harmonization.+++BANP_TARGET_GENES///Genes containing one or more binding sites for UniProt:Q8N9N5 (BANP) in their promoter regions (TSS -1000,+100 bp) as identified by GTRD version 20.06 ChIP-seq harmonization.+++DYRK1A_TARGET_GENES///Genes containing one or more binding sites for UniProt:Q13627 (DYRK1A) in their promoter regions (TSS -1000,+100 bp) as identified by GTRD version 20.06 ChIP-seq harmonization.+++IRF5_TARGET_GENES///Genes containing one or more binding sites for UniProt:Q13568 (IRF5) in their promoter regions (TSS -1000,+100 bp) as identified by GTRD version 20.06 ChIP-seq harmonization.+++KDM7A_TARGET_GENES///Genes containing one or more binding sites for UniProt:Q6ZMT4 (KDM7A) in their promoter regions (TSS -1000,+100 bp) as identified by GTRD version 20.06 ChIP-seq harmonization.+++NUP153_TARGET_GENES///Genes containing one or more binding sites for UniProt:P49790 (NUP153) in their promoter regions (TSS -1000,+100 bp) as identified by GTRD version 20.06 ChIP-seq harmonization.+++PAX6_TARGET_GENES///Genes containing one or more binding sites for UniProt:P26367 (PAX6) in their promoter regions (TSS -1000,+100 bp) as identified by GTRD version 20.06 ChIP-seq harmonization.+++PHF2_TARGET_GENES///Genes containing one or more binding sites for UniProt:O75151 (PHF2) in their promoter regions (TSS -1000,+100 bp) as identified by GTRD version 20.06 ChIP-seq harmonization.+++SRPK1_TARGET_GENES///Genes containing one or more binding sites for UniProt:Q96SB4 (SRPK1) in their promoter regions (TSS -1000,+100 bp) as identified by GTRD version 20.06 ChIP-seq harmonization.+++TCF7_TARGET_GENES///Genes containing one or more binding sites for UniProt:P36402 (TCF7) in their promoter regions (TSS -1000,+100 bp) as identified by GTRD version 20.06 ChIP-seq harmonization.+++THAP1_TARGET_GENES///Genes containing one or more binding sites for UniProt:Q9NVV9 (THAP1) in their promoter regions (TSS -1000,+100 bp) as identified by GTRD version 20.06 ChIP-seq harmonization.+++ZNF184_TARGET_GENES///Genes containing one or more binding sites for UniProt:Q99676 (ZNF184) in their promoter regions (TSS -1000,+100 bp) as identified by GTRD version 20.06 ChIP-seq harmonization.+++ZNF30_TARGET_GENES///Genes containing one or more binding sites for UniProt:P17039 (ZNF30) in their promoter regions (TSS -1000,+100 bp) as identified by GTRD version 20.06 ChIP-seq harmonization.+++ZNF436_TARGET_GENES///Genes containing one or more binding sites for UniProt:Q9C0F3 (ZNF436) in their promoter regions (TSS -1000,+100 bp) as identified by GTRD version 20.06 ChIP-seq harmonization.+++ZNF667_TARGET_GENES///Genes containing one or more binding sites for UniProt:Q5HYK9 (ZNF667) in their promoter regions (TSS -1000,+100 bp) as identified by GTRD version 20.06 ChIP-seq harmonization.+++ZSCAN30_TARGET_GENES///Genes containing one or more binding sites for UniProt:Q86W11 (ZSCAN30) in their promoter regions (TSS -1000,+100 bp) as identified by GTRD version 20.06 ChIP-seq harmonization."	CACCCBINDINGFACTOR_Q6///Genes having at least one occurence of the transcription factor binding site V$CACCCBINDINGFACTOR_Q6 (v7.4 TRANSFAC) in the regions spanning up to 4 kb around their transcription starting sites.+++CTGCAGY_UNKNOWN///Genes having at least one occurence of the highly conserved motif M101 CTGCAGY in the region spanning up to 4 kb around their transcription start sites. The motif does not match any known transcription factor binding site (v7.4 TRANSFAC).+++CTTTAAR_UNKNOWN///Genes having at least one occurence of the highly conserved motif M29 CTTTAAR in the region spanning up to 4 kb around their transcription start sites. The motif does not match any known transcription factor binding site (v7.4 TRANSFAC).+++GCANCTGNY_MYOD_Q6///Genes having at least one occurence of the highly conserved motif M35 GCANCTGNY sites. The motif matches transcription factor binding site V$MYOD_Q6 (v7.4 TRANSFAC).+++GCM_Q2///Genes having at least one occurence of the transcription factor binding site V$GCM_Q2 (v7.4 TRANSFAC) in the regions spanning up to 4 kb around their transcription starting sites.+++GGGTGGRR_PAX4_03///Genes having at least one occurence of the highly conserved motif M56 GGGTGGRR sites. The motif matches transcription factor binding site V$PAX4_03 (v7.4 TRANSFAC).+++GTGGGTGK_UNKNOWN///Genes having at least one occurence of the highly conserved motif M91 GTGGGTGK in the region spanning up to 4 kb around their transcription start sites. The motif does not match any known transcription factor binding site (v7.4 TRANSFAC).+++MAF_Q6///Genes having at least one occurence of the transcription factor binding site V$MAF_Q6 (v7.4 TRANSFAC) in the regions spanning up to 4 kb around their transcription starting sites.+++SREBP1_02///Genes having at least one occurence of the transcription factor binding site V$SREBP1_02 (v7.4 TRANSFAC) in the regions spanning up to 4 kb around their transcription starting sites.+++SREBP1_Q6///Genes having at least one occurence of the transcription factor binding site V$SREBP1_Q6 (v7.4 TRANSFAC) in the regions spanning up to 4 kb around their transcription starting sites.+++STAT6_02///Genes having at least one occurence of the transcription factor binding site V$STAT6_02 (v7.4 TRANSFAC) in the regions spanning up to 4 kb around their transcription starting sites.+++TCF1P_Q6///Genes having at least one occurence of the transcription factor binding site V$TCF1P_Q6 (v7.4 TRANSFAC) in the regions spanning up to 4 kb around their transcription starting sites.+++TMTCGCGANR_UNKNOWN///Genes having at least one occurence of the highly conserved motif M8 TMTCGCGANR in the region spanning up to 4 kb around their transcription start sites. The motif does not match any known transcription factor binding site (v7.4 TRANSFAC).+++YGCGYRCGC_UNKNOWN///Genes having at least one occurence of the highly conserved motif M30 YGCGYRCGC in the region spanning up to 4 kb around their transcription start sites. The motif does not match any known transcription factor binding site (v7.4 TRANSFAC).+++YTTCCNNNGGAMR_UNKNOWN///Genes having at least one occurence of the highly conserved motif M150 YTTCCNNNGGAMR in the region spanning up to 4 kb around their transcription start sites. The motif does not match any known transcription factor binding site (v7.4 TRANSFAC).	NA	NA	NA	"GSE11057_EFF_MEM_VS_CENT_MEM_CD4_TCELL_DN///Genes down-regulated in comparison of effector memory T cells versus central memory T cells from peripheral blood mononuclear cells (PBMC).+++GSE12845_NAIVE_VS_DARKZONE_GC_TONSIL_BCELL_UP///Genes up-regulated in comparison of naive B cell versus dark zone germinal center B cells.+++GSE1460_CD4_THYMOCYTE_VS_THYMIC_STROMAL_CELL_UP///Genes up-regulated in comparison of CD4 [GeneID=920] thymocytes versus thymic stromal cells.+++GSE1460_NAIVE_CD4_TCELL_ADULT_BLOOD_VS_THYMIC_STROMAL_CELL_UP///Genes up-regulated in naive CD4 [GeneID=920] T cells from adult blood versus thymic stromal cells.+++GSE1460_NAIVE_CD4_TCELL_CORD_BLOOD_VS_THYMIC_STROMAL_CELL_UP///Genes up-regulated in naive CD4 [GeneID=920] T cells from cord blood versus thymic stromal cells.+++GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_48H_ACT_CD4_TCELL_UP///Genes up-regulated in comparison of CD4 [GeneID=920] T cells treated with IL4 [GeneID=3565] and anti-IL12 at 48 h versus the untreated cells at 48 h.+++GSE22886_NAIVE_CD8_TCELL_VS_NKCELL_DN///Genes down-regulated in comparison of naive CD8 T cells versus unstimulated NK cells.+++GSE23321_CD8_STEM_CELL_MEMORY_VS_NAIVE_CD8_TCELL_DN///Genes down-regulated in CD8 T cells: stem cell memory versus naïve.+++GSE25087_TREG_VS_TCONV_FETUS_UP///Genes up-regulated in comparison of fetal regulatory T cell (Treg) versus fetal conventional T cells.+++GSE32901_TH1_VS_TH17_ENRICHED_CD4_TCELL_UP///Genes up-regulated in CD4 [GeneID=920] T cells: Th1 versus Th17 enriched.+++GSE3982_EOSINOPHIL_VS_MAST_CELL_UP///Genes up-regulated in comparison of eosinophils versus mast cells.+++GSE4590_PRE_BCELL_VS_LARGE_PRE_BCELL_UP///Genes up-regulated during B lymphocyte differentiation: pre-B I versus large pre-B II.+++GSE6092_UNSTIM_VS_IFNG_STIM_AND_B_BURGDORFERI_INF_ENDOTHELIAL_CELL_UP///Genes up-regulated in endothelial cells: untreated versus IFNG [GeneID=3459] and B. burgdoferi.+++HOFT_CD4_POSITIVE_ALPHA_BETA_MEMORY_T_CELL_BCG_VACCINE_AGE_18_45YO_ID_56D_TOP_100_DEG_AFTER_IN_VITRO_RE_STIMULATION_DN///Genes down-regulated in CD4-positive, alpha-beta memory T cell 56d vs 0d in adults (18-45) after exposure to BCG vaccine , time point 56D , administered ID (intradermal). Comment: top 100 most differentially expressed genes comparing Day 0 and Day 56 responses after in vitro re-stimulation with BCG-infected autologous dendritic cells+++NAKAYA_PBMC_FLUARIX_FLUVIRIN_AGE_18_50YO_3DY_UP///Genes up-regulated in peripheral blood mononuclear cell 3d vs 0d in adults (18-50) after exposure to Fluarix/Fluvirin , time point 3D. Comment: Supplementary Table 1a: All the differentially expressed genes identified in PBMCs of TIV vaccinees.+++NAKAYA_PBMC_FLUMIST_AGE_18_50YO_7DY_UP///Genes up-regulated in peripheral blood mononuclear cell 7d vs 0d in adults (18-50) after exposure to FluMist , time point 7D. Comment: Supplementary Table 1b: All the differentially expressed genes identified in PBMCs of TIV vaccinees."	NA	PF00069///Protein kinase domain	"R-HSA-141424///Amplification of signal from the kinetochores+++R-HSA-141444///Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal+++R-HSA-162582///Signal Transduction+++R-HSA-1640170///Cell Cycle+++R-HSA-194315///Signaling by Rho GTPases+++R-HSA-195258///RHO GTPase Effectors+++R-HSA-2467813///Separation of Sister Chromatids+++R-HSA-2500257///Resolution of Sister Chromatid Cohesion+++R-HSA-2555396///Mitotic Metaphase and Anaphase+++R-HSA-5663220///RHO GTPases Activate Formins+++R-HSA-68877///Mitotic Prometaphase+++R-HSA-68882///Mitotic Anaphase+++R-HSA-68886///M Phase+++R-HSA-69278///Cell Cycle, Mitotic+++R-HSA-69618///Mitotic Spindle Checkpoint+++R-HSA-69620///Cell Cycle Checkpoints+++R-HSA-9648025///EML4 and NUDC in mitotic spindle formation+++R-HSA-9716542///Signaling by Rho GTPases, Miro GTPases and RHOBTB3"	NA	NA	[TAOK1_HUMAN|Reviewed]RecName: Full=Serine/threonine-protein kinase TAO1; EC=2.7.11.1; AltName: Full=Kinase from chicken homolog B; Short=hKFC-B; AltName: Full=MARK Kinase; Short=MARKK; AltName: Full=Prostate-derived sterile 20-like kinase 2; Short=PSK-2; Short=PSK2; Short=Prostate-derived STE20-like kinase 2; AltName: Full=Thousand and one amino acid protein kinase 1; Short=TAOK1; Short=hTAOK1;																						
9854	9854	C2CD2L	21.31	16.34	23.55	21.41	21.41	21.56	27.29	20.08	23.66	19.78	23.01	17.67	23.57	14.89	26.25	29.86	21.84	6.27	25.05	12.13	5.58	13.49	16.51	17.53	20.11	13.45	16.86	8.66	15.62	12.35	12.17	5.13
79682	79682	CENPU	0.71	2.82	0.99	0.75	1.46	1.41	0.64	0.6	0.76	0.98	1.35	1.64	1.42	2.04	3.27	1.05	1.09	2.52	2.48	1.34	2.13	1.61	2.31	2.6	2.18	1.78	1.84	2.71	1.03	1.39	1.01	3.51
84627	84627	ZNF469	0.02	0.04	0.03	0.01	0.06	0.04	0.04	0.05	0.11	0.03	0.01	0.04	0.01	0.04	0.01	0.03	0.07	0.01	0.02	0.08	0.09	0.04	0.22	0.05	0	0.08	0.05	0.03	0.13	0.04	0.04	0.02
252884	252884	ZNF396	4.46	3.11	2.36	2.47	2.87	2.93	2.69	3.63	2.91	2.88	2.81	3.04	2.56	2.58	1.18	1.99	2.43	0.95	2.24	3.69	2.06	4.22	1.89	2.65	2.96	3.36	2.95	2.77	3.26	2.95	1.65	1.79
84100	84100	ARL6	13.42	9.36	6.62	7.9	7.05	12.06	9.38	10.57	8.54	10.83	14.07	8.66	12.33	8.06	9.88	9	10.79	7.53	6.3	6.69	4.3	7.8	4.26	10.57	7.01	6.35	6.02	6.69	8.77	5.03	6.77	7.6
905	905	CCNT2	18.13	25.03	11.41	21.08	18.33	18.03	16.6	22.08	12.17	19.22	19.31	20.11	15.5	19.37	6.94	14.56	17.74	17.22	13	17.92	21.12	13.37	14.89	16.07	15.53	17.62	19.25	11.23	23.39	18.05	9.34	12.38
3308	3308	HSPA4	37.3	36.98	39.19	42.05	41.61	34.29	40.98	48.13	35.93	37.54	36.59	40.47	43.23	32.79	27.98	38.87	40.73	30.17	26.05	29.76	20.64	27.82	25.68	25.14	31.58	33.51	31.64	24.87	24.97	34.77	17.42	23.74
9093	9093	DNAJA3	31.69	28.44	21.48	25.39	24.08	29.04	27.6	28.35	23.25	29.08	27.77	28.92	29.73	22.51	19.26	31.14	27.04	23.13	35.02	25.81	20.17	25.27	24.75	28.15	28.55	25.28	26.4	25.04	21.84	28.04	18.38	22.52
23608	23608	MKRN1	65.46	55.81	54.68	60.98	63.61	54.98	51.96	65.61	56.33	54.14	57.68	53.82	43.83	49.54	43.21	50.57	52.03	64.76	69.33	56.37	56.66	65.02	53.41	66.12	57.09	63.99	61.35	66.95	67.2	64.18	47.15	58.19
27037	27037	TRMT2A	19.08	23.15	16.21	18.39	16.98	19.48	20.69	20.8	13.91	18.91	15.94	23.61	21.35	20.17	14.17	19.79	23.37	17.51	27.26	22.75	30.17	17.37	27.83	21.66	25.03	24.7	24.4	17.16	23.55	21.99	15.52	13.95
28999	28999	KLF15	1.99	2.54	1.48	0.27	1.46	1.46	0.59	0.77	1.1	0.79	1.05	0.42	0.85	1.01	0.38	2.35	0.93	1.06	0.9	6.92	55.37	4.6	3.13	1.24	9.61	1.09	0.91	0.74	0.82	1.37	0.07	0.44
9839	9839	ZEB2	0.48	1.12	2.87	0.28	1.7	1.76	0.48	0.53	0.7	0.74	1.29	0.52	0.39	2.01	1.29	2.22	0.8	0.6	0.24	1.12	1.65	0.49	2.83	1.48	0.33	0.74	1.15	0.41	2.37	0.93	0.31	0.27
55593	55593	OTUD5	36.96	42.8	31.07	46.08	70.42	43	50.35	45.67	36.16	42.1	41.54	47.31	43.39	42.93	29.1	44.34	48.22	44.36	60.33	47.79	43.42	43	51.04	51.2	48.97	53.96	49.75	39.01	54.17	56.99	20.24	27.33
10067	10067	SCAMP3	34.05	32.94	44.99	28.61	30.32	34.53	36	28.33	39.15	31.03	31.04	31.82	36.37	43.4	46.11	37.88	34.93	50.85	63.67	41.43	23.95	41.49	45.37	47.03	42.63	45.36	39.69	69.09	43.86	43.56	88.88	63.15
346673	346673	STRA8	0	0	0.04	0.04	0.04	0	0.07	0.05	0.03	0.05	0.03	0	0	0	0.03	0	0.03	0	0.03	0.03	0.05	0	0	0.03	0	0	0.03	0	0	0	0	0.09
6000	6000	RGS7	1.99	1.21	0.91	2.44	0.88	1.3	0.96	5.09	0.12	1.75	0.8	1.38	0.95	0.35	0.51	0.4	0.99	0.1	0.34	2.75	0.03	0.05	0	1.23	1.1	2.08	0.03	6.67	0.08	0.12	0	0.02
50856	50856	CLEC4A	1.91	2.73	3.44	3.62	3.07	4.73	3.04	3.06	2.94	2.86	3.41	2.14	3.73	3.49	3.12	2.21	3.98	0.95	1.58	1.92	3.49	1.5	2.39	4.35	1.13	1.93	1.99	2.21	4.79	1.66	3.93	1.53
3184	3184	HNRNPD	85.68	90	46.16	88.3	69.13	92.19	84.23	80	53.29	88	97.64	78.34	89.43	95.57	38.71	76.04	94.01	52.81	64.51	68.73	55.97	48.33	58.25	70.17	65.68	62.82	67.92	40.33	72.97	63.39	32.18	29.61
10695	10695	CNPY3	58.67	33.65	60.55	55.06	62.21	62.91	57.37	53.56	70.68	46.28	56.47	54.23	53.16	46.32	40.85	65.06	56.04	53.08	62.31	32.61	53.14	39.73	51.18	50.98	51.6	28.38	33.17	47.63	43.93	28.8	55.72	43.66
105376747	105376747	LOC105376747	0.29	0.21	0.21	0.37	0.2	0.28	0.13	0.47	0.14	0.47	0.12	0.34	0.17	0.15	0.1	0	0.22	0.1	0.1	0.38	0.18	0.33	0.29	0.34	0.23	0.24	0.52	0.08	0.53	0.31	0.2	0.19
8573	8573	CASK	12.67	8.53	13.67	11.02	21.35	11.53	10.7	13.51	10.04	14.33	7.11	12.45	8.01	12.27	6.73	7.46	10.06	42.93	48.9	64.43	34.17	49.63	52.58	41.26	60.31	47.66	54.66	35.06	25.83	57.26	28.06	27.98
85369	85369	STRIP1	16.57	19.59	16.84	23.29	18.4	17.57	20.91	21.9	16.87	20.73	16.83	24.26	23.21	19.52	9.06	20.16	22.71	20.33	22.26	26.7	19.84	16	21.27	23.04	21.11	23.07	22.42	16.18	19.2	25.2	7.29	9.54
9328	9328	GTF3C5	30.12	32.67	24.15	39.71	32.78	34.8	36.12	35.69	28.69	30.68	28.55	41.09	36.68	34.04	26.57	35.25	36.47	38.48	42.8	32.79	30.75	36.81	33.83	43.12	37.87	36.36	39.01	36.08	33.56	35.7	19.51	29.98
81392	81392	OR2AE1	0	0.07	0	0.12	0	0	0	0.13	0	0	0	0.06	0	0.08	0	0	0	0	0	0	0	0.06	0	0	0	0	0	0	0	0	0	0
7008	7008	TEF	45.15	26.73	20.54	26.28	20.89	28.92	25.38	39.71	17.95	35.43	27.14	37.55	19.91	27.79	23.83	25.41	28.16	59	43.73	41.82	41.91	30.67	21.24	30.84	25.56	34.94	27.84	41.63	35.35	27.3	12.78	22.59
6132	6132	RPL8	903.46	1276.74	1095.56	692.95	544.44	982.92	820.89	544.87	1556.64	865.11	1082.66	1088.63	960.14	1190.3	2820.65	1069.58	842.67	1689.99	1495.81	917.52	553.33	1886.95	1158.48	1209.16	1170.53	665.95	817.94	2451.32	685.1	554.97	4078.63	4037.35
100137047	100137047	JMJD7	6.8	11.39	11.42	5.26	6.04	5.34	9.03	8	8.08	5.58	4.6	12.7	9.49	9.44	12.64	8.37	8.98	6.4	7.4	11.25	14.99	9.11	8.48	11.74	8.89	16.72	13.12	9.97	10.15	15.65	9.13	5.67
54840	54840	APTX	18.83	15.3	22.79	18.17	14.99	20.2	16.8	21.24	25.03	21.99	16.38	17.18	22.3	17.53	25.99	20.06	20.37	24.01	26.53	19.96	16.79	21.86	17.88	24.05	20.04	21.23	20.01	21.53	21.34	19.1	28.52	22.84
5052	5052	PRDX1	202.37	92.45	212.74	128.68	386.38	190.2	111.96	152.05	242.92	164.15	136.91	89.76	121.47	80.08	257.88	127.23	118.42	202.26	196.19	151.12	98.33	309.77	172.26	179.47	94.88	136.45	185.29	263.64	114.44	143.57	425.04	653.44
5430	5430	POLR2A	18.87	30.36	3.13	26.74	34.76	19.28	28.46	46.38	4.44	24.84	22.42	30.29	14.93	16.72	2.14	16.27	23.47	6.05	15.78	23.77	36.38	4.81	16.06	12.51	16.01	34.11	21.4	1.71	36.55	30.93	0.67	1.92
283748	283748	PLA2G4D	0.16	0.19	0.18	0.14	0.51	0.24	0.11	0.36	0.11	0.18	0.2	0.29	0.14	0.11	0.09	0.16	0.25	0.11	0.12	0.38	0.36	0.15	0.21	0.13	0.15	0.32	0.35	0.04	0.23	0.16	0.06	0.07
23646	23646	PLD3	443.08	222.51	870.14	1077.74	477.2	474.01	914.81	869.72	803.35	601.28	498.52	887.81	1049.93	406.77	673.6	638.54	1033.77	298	831.08	413.82	263.02	349.47	410.77	453.14	350.98	327.38	417.84	422.8	513.48	297.45	326.85	311.62
221960	221960	CCZ1B	51.73	55.29	60.28	54.04	45.09	49.95	52.37	45.99	72.63	42.94	52.07	46.71	50.19	52.86	59.42	50.99	47.98	62.01	40.45	37.68	34.4	47.43	37.41	47.55	50.32	41.13	44.17	56.59	46.3	41.23	65.65	49.67
3189	3189	HNRNPH3	128.99	163.26	73.22	133.76	116.26	137.38	118.17	117.91	82.9	124.11	141.3	121.19	123.8	165.77	51.18	125.08	129.65	95.99	106.47	108.64	95.71	80.62	94.65	107.12	107.97	97.78	104.64	62.07	118.3	94.26	55.41	56.77
3569	3569	IL6	2.14	0	0.02	0	1.19	0.02	0.8	0.03	0.06	0	0.07	0	0	0	0.13	0.04	0	0	0.16	0.06	1.17	0.03	0.06	0.12	0.02	0.28	0.02	0	2.43	0	0.2	0
445815	445815	PALM2AKAP2	8.47	4.2	3.97	5.02	8.53	7.1	5.27	6.67	4.92	9.81	6.12	1.72	3.46	4.68	1.6	5.94	1.96	4.96	4.62	9.97	8.98	5.11	9.32	9.46	4.98	5.18	5.42	4.92	6.01	6.7	1.99	3.52
57455	57455	REXO1	5.6	9.32	2.18	9.2	6.07	7.36	9.7	11.86	2.67	6.47	6.75	11.31	6.32	7.43	1.65	8.47	9.18	4.82	8.9	7.39	11.07	2.94	9.78	6.07	6.86	8.33	7.72	2.61	7.61	9.47	1.26	1.61
54465	54465	ETAA1	5.47	6.6	4.45	5.72	7.19	5.36	5.68	5.01	5.4	5.72	5.72	5.42	5.58	5.31	3.89	5.08	5.54	4.14	3.41	4.44	2.24	4.2	3.85	3.12	3.69	4.45	4.48	4.38	4.81	4.34	3.49	4.24
1593	1593	CYP27A1	54.15	49.61	59.06	50.41	56.65	50.06	46.56	37.66	58.87	51.8	45.58	45.82	61.08	52.25	37	68.82	37.27	53.54	42.06	24.4	28.44	37.6	34.7	36.86	29.56	31.69	32.52	49.88	35.09	32.64	50.86	41.89
10534	10534	ZNRD2	11.32	15.28	20.01	13.93	9.66	15.27	14.45	10.16	16.58	13.67	16.64	10.52	14.04	12.95	36.07	13.08	10.9	5.16	12.65	8.32	2.48	14.6	9.14	9.54	8.77	8.62	8.47	23.55	6.42	9.79	31.48	10.14
6291	6291	SAA4	0	0	0	0.19	0	0	0.2	0	0.66	0	0	0.1	0.2	0.26	0.35	0.25	0.2	0	1.12	0.62	0.41	0	0	0.39	0	0	0.45	0.78	0.47	0.55	0	0
196264	196264	MPZL3	3.74	5.66	6.93	5.5	3.94	4.77	5.66	7.26	5.94	4.43	4.77	5.83	8.32	5.56	5.46	7.62	6.28	5.24	9.27	7.26	5.34	5.43	6.52	7.02	11.46	11.38	9.25	11.9	12.15	8.22	6.19	4.24
388591	388591	RNF207	5.37	20.1	8.17	13.5	2.44	9.69	9.99	9.24	9.34	8.31	8.24	10.48	12.08	9.06	3.75	10.43	23.74	3.01	5.84	9.42	7.71	3.36	6.8	6.78	5.01	5.1	7.16	3.83	6.92	6.14	2.45	3.54
83759	83759	RBM4B	22.44	30.93	18.69	30.45	21.11	25.62	25.3	27.9	22.69	23	26.32	29.21	24.06	30	12.97	23.67	27.78	12.1	27.78	26.46	9.86	19.76	16.68	26.16	24.22	24.47	25.49	19.02	23.6	23.83	15.94	11.25
390054	390054	OR52A5	0	0.02	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50865	50865	HEBP1	22.27	11.6	24.82	20.27	9.05	27.39	25.64	10.52	30.26	25.82	23.01	19.52	34.56	22.34	33.37	31.35	17.86	10.07	17.34	22.5	10.18	28.71	18.25	21.13	11.97	16.22	16.16	17.6	11.24	8.02	33.02	36.13
5786	5786	PTPRA	91.4	71.43	87.36	75.91	72.25	71.26	78.43	80.21	74.61	75.85	80.2	76.79	82.29	68.75	59.97	69.92	76.91	61.39	51.36	53.27	71.83	63.29	64.42	53.99	58.19	56.78	58.64	61.09	52.21	52.97	36.44	62.11
912	912	CD1D	0.24	0.34	0.64	0.16	0.36	0.9	0.33	0.22	0.38	0.39	0.33	0.21	0.18	1.35	0.38	0.49	0.66	0.53	0.23	0.46	1.34	0.4	2.38	2.97	0.06	0.23	0.63	1.15	2.33	1.42	1.66	0.38
58477	58477	SRPRB	7.03	7.36	14.21	9.65	9.08	11.23	9.68	9.24	13.96	7.86	7.71	7.84	11.88	7.38	12.98	9.84	10.31	9.89	10.84	7.62	5.14	10.69	8.79	11.76	9.44	6.22	9.56	11.1	7.37	8.24	17.39	13.65
60496	60496	AASDHPPT	37.72	49.53	55.09	64.34	29.38	44.79	44.5	44.05	62.19	47.98	39.91	31.1	61.43	40	43.78	42.22	54.79	12.72	21.84	25.29	10.81	24.61	19.54	25.56	26.18	22.43	26.39	22.43	20.32	23.1	23.38	9.44
9465	9465	AKAP7	3.39	1.82	3.52	2.45	8.81	3.35	3.08	3.15	2.93	3.75	2.19	2.4	3.9	3.28	2.8	3.66	3.42	5.72	6.63	4.01	6.19	6.25	4.94	7.13	4.25	6.66	5.57	4.73	4.68	4.49	7.13	5.8
169166	169166	SNX31	0.28	0	0.13	0.06	0	0.04	0.2	0.14	0.62	0.21	0.65	0.06	0.3	0.37	0.35	0.28	0.12	0.06	0	0.35	0	0.03	0.13	0.16	2.13	0.06	0.06	0.14	0.19	0.03	0.03	0
923	923	CD6	0.24	0.14	3.19	0.68	0.96	0.87	0.69	0.82	0.93	0.33	0.89	0.79	1.9	0.54	0.56	1.3	0.84	0.13	0.73	1.28	0.65	1.77	2.28	3.3	0.34	1.06	1.54	0.94	2.11	1.9	0.38	0.14
285521	285521	COX18	6.1	7.03	7.83	7.11	6.46	6.84	8.34	8.02	6.75	7.85	6.73	5.83	7.78	5.95	4.08	6.76	7.99	5.61	5.83	7.67	6.32	5.96	6.29	5.38	6.9	6.99	7.73	5.14	5.88	8.86	4.34	6.2
84248	84248	FYTTD1	13.94	15.97	16.18	13.98	14.41	12.45	13.95	15.38	15.77	13.72	13.16	12.49	13.9	11.46	14.09	11.51	14.31	15.68	9.3	12.02	11.32	11.2	13.54	12.34	13.4	14.28	15.37	13.81	12.81	15.03	14.88	10.72
